,burst_id,sas_version,product_urls
20,T094-200133-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200133-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200133-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200133-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200133-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200133-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200133-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200133-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810212219-ASF.xml
21,T107-227890-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227890-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227890-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227890-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227890-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227890-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227890-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227890-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136153-ASF.xml
22,T034-071095-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071095-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071095-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071095-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071095-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071095-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071095-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071095-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810126714-ASF.xml
23,T034-071098-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071098-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071098-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071098-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071098-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071098-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071098-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071098-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810126788-ASF.xml
24,T107-227897-IW3,,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227897-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227897-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227897-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227897-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227897-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227897-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227897-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810140520-ASF.xml
25,T170-364147-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364147-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364147-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364147-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364147-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364147-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364147-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364147-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2812024867-ASF.xml
26,T170-364149-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364149-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364149-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364149-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364149-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364149-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364149-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T170-364149-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2812024883-ASF.xml
27,T107-227898-IW1,,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227898-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227898-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227898-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227898-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227898-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227898-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227898-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810140568-ASF.xml
28,T094-200137-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200137-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200137-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200137-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200137-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200137-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200137-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200137-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810212187-ASF.xml
29,T034-071100-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071100-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071100-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071100-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071100-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071100-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071100-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071100-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810126774-ASF.xml
30,T039-082701-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2811287104-ASF.xml
31,T135-288081-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288081-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288081-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288081-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288081-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288081-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288081-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288081-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810169122-ASF.xml
32,T064-135518-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810129543-ASF.xml
33,T107-227889-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136254-ASF.xml
34,T107-227883-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227883-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227883-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227883-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227883-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227883-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227883-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227883-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136143-ASF.xml
35,T034-071089-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071089-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071089-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071089-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071089-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071089-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071089-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071089-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810127175-ASF.xml
36,T094-200135-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200135-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200135-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200135-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200135-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200135-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200135-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T094-200135-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810212226-ASF.xml
37,T113-241378-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241378-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241378-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241378-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241378-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241378-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241378-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241378-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810166489-ASF.xml
38,T107-227888-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136186-ASF.xml
39,T034-071088-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071088-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071088-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071088-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071088-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071088-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071088-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071088-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810127151-ASF.xml
